Category1,Source1,Category2,Source2,similarity,PapersInC1,PapersInC2,PapersInBoth,Discripancy
rurality,OpenAIRE,rurality,OpenAlex,1.0,1,1,1,1.0
idyll,OpenAIRE,idyll,OpenAlex,1.0,1,1,1,1.0
idyll,OpenAlex,idyll,OpenAIRE,1.0,1,1,1,1.0
rurality,OpenAlex,rurality,OpenAIRE,1.0,1,1,1,1.0
orthogonal array,OpenAlex,orthogonal array,OpenAIRE,1.0,3,2,2,0.6666666666666666
starch,OpenAIRE,starch,OpenAlex,1.0,2,2,2,1.0
starch,OpenAlex,starch,OpenAIRE,1.0,2,2,2,1.0
thin-layer chromatography,OpenAIRE,thin-layer chromatography,OpenAlex,1.0,1,1,1,1.0
thin layer chromatographic,OpenAIRE,thin layer,OpenAlex,0.9590330740444484,1,1,1,1.0
thin-layer chromatography,OpenAlex,thin-layer chromatography,OpenAIRE,1.0,1,1,1,1.0
thin layer,OpenAlex,thin layer chromatographic,OpenAIRE,0.9590330740444484,1,1,1,1.0
stiction,OpenAIRE,stiction,OpenAlex,1.0,1,1,1,1.0
stiction,OpenAlex,stiction,OpenAIRE,1.0,1,1,1,1.0
dnam,OpenAIRE,dnam,OpenAlex,1.0,1,1,1,1.0
dnam,OpenAlex,dnam,OpenAIRE,1.0,1,1,1,1.0
mcnemar's test,OpenAIRE,mcnemar's test,OpenAlex,1.0,2,2,2,1.0
mcnemar's test,OpenAlex,mcnemar's test,OpenAIRE,1.0,2,2,2,1.0
g2-m dna damage checkpoint,OpenAIRE,g2-m dna damage checkpoint,OpenAlex,1.0,1,1,1,1.0
chek1,OpenAIRE,chek1,OpenAlex,1.0,1,1,1,1.0
chek1,OpenAlex,chek1,OpenAIRE,1.0,1,1,1,1.0
g2-m dna damage checkpoint,OpenAlex,g2-m dna damage checkpoint,OpenAIRE,1.0,1,1,1,1.0
lubricant,OpenAlex,lubricant,OpenAIRE,1.0,4,3,3,0.75
promiscuity,OpenAlex,promiscuity,OpenAIRE,1.0,3,2,2,0.6666666666666666
powder diffraction,OpenAIRE,powder diffraction,OpenAlex,1.0,3,2,2,0.6666666666666666
powder diffraction,OpenAlex,powder diffraction,OpenAIRE,1.0,2,3,2,0.6666666666666666
"generalized gamma distribution, generalized gamma function, generalized beta ii distribution, maximum likelihood estimation.",OpenAIRE,generalized integer gamma distribution,OpenAlex,0.910246782788426,1,1,1,1.0
generalized integer gamma distribution,OpenAlex,"generalized gamma distribution, generalized gamma function, generalized beta ii distribution, maximum likelihood estimation.",OpenAIRE,0.910246782788426,1,1,1,1.0
beacon,OpenAlex,beacon,OpenAIRE,1.0,3,2,2,0.6666666666666666
bimorph,OpenAIRE,bimorph,OpenAlex,1.0,1,1,1,1.0
bimorph,OpenAlex,bimorph,OpenAIRE,1.0,1,1,1,1.0
neuroradiologist,OpenAIRE,neuroradiologist,OpenAlex,1.0,2,2,2,1.0
neuroradiologist,OpenAlex,neuroradiologist,OpenAIRE,1.0,2,2,2,1.0
supervenience,OpenAIRE,supervenience,OpenAlex,1.0,1,1,1,1.0
supervenience,OpenAlex,supervenience,OpenAIRE,1.0,1,1,1,1.0
neuroectoderm,OpenAIRE,neuroectoderm,OpenAlex,1.0,1,1,1,1.0
gastrulation,OpenAIRE,gastrulation,OpenAlex,1.0,1,1,1,1.0
neuroectoderm,OpenAlex,neuroectoderm,OpenAIRE,1.0,1,1,1,1.0
gastrulation,OpenAlex,gastrulation,OpenAIRE,1.0,1,1,1,1.0
concentration of measure,OpenAIRE,concentration of measure,OpenAlex,1.0,1,1,1,1.0
concentration of measure,OpenAlex,concentration of measure,OpenAIRE,1.0,1,1,1,1.0
shoaling and schooling,OpenAIRE,shoaling and schooling,OpenAlex,1.0,1,1,1,1.0
shoaling and schooling,OpenAlex,shoaling and schooling,OpenAIRE,1.0,1,1,1,1.0
sodium bicarbonate,OpenAIRE,sodium bicarbonate,OpenAlex,1.0,1,1,1,1.0
sodium bicarbonate,OpenAlex,sodium bicarbonate,OpenAIRE,1.0,1,1,1,1.0
degree of coherence,OpenAIRE,degree of coherence,OpenAlex,1.0,1,1,1,1.0
degree of coherence,OpenAlex,degree of coherence,OpenAIRE,1.0,1,1,1,1.0
possibilistic mean value,OpenAIRE,mean value,OpenAlex,1.000000082165854,1,1,1,1.0
mean value,OpenAlex,possibilistic mean value,OpenAIRE,1.000000082165854,1,1,1,1.0
einstein telescope,OpenAIRE,einstein telescope,OpenAlex,1.0,2,3,2,0.6666666666666666
atom probe,OpenAIRE,atom probe,OpenAlex,1.0,1,1,1,1.0
atom probe,OpenAlex,atom probe,OpenAIRE,1.0,1,1,1,1.0
microbial biodegradation,OpenAIRE,microbial biodegradation,OpenAlex,1.0,2,2,2,1.0
microbial biodegradation,OpenAlex,microbial biodegradation,OpenAIRE,1.0,2,2,2,1.0
gel electrophoresis of proteins,OpenAIRE,gel electrophoresis of proteins,OpenAlex,1.0,3,3,3,1.0
gel electrophoresis of proteins,OpenAlex,gel electrophoresis of proteins,OpenAIRE,1.0,3,3,3,1.0
bimolecular fluorescence complementation,OpenAIRE,bimolecular fluorescence complementation,OpenAlex,1.0,1,1,1,1.0
protein-fragment complementation assay,OpenAIRE,protein-fragment complementation assay,OpenAlex,1.0,1,1,1,1.0
bimolecular fluorescence complementation,OpenAlex,bimolecular fluorescence complementation,OpenAIRE,1.0,1,1,1,1.0
protein-fragment complementation assay,OpenAlex,protein-fragment complementation assay,OpenAIRE,1.0,1,1,1,1.0
effective temperature,OpenAIRE,effective temperature,OpenAlex,1.0,1,1,1,1.0
effective temperature,OpenAlex,effective temperature,OpenAIRE,1.0,1,1,1,1.0
netlist,OpenAlex,netlist,OpenAIRE,1.0,3,2,2,0.6666666666666666
pomace,OpenAIRE,pomace,OpenAlex,1.0,1,1,1,1.0
swelling capacity,OpenAIRE,swelling capacity,OpenAlex,1.0,1,1,1,1.0
swelling capacity,OpenAlex,swelling capacity,OpenAIRE,1.0,1,1,1,1.0
pomace,OpenAlex,pomace,OpenAIRE,1.0,1,1,1,1.0
quantum gauge theory,OpenAIRE,lattice gauge theory,OpenAlex,0.9417847142720474,1,1,1,1.0
lattice gauge theory,OpenAIRE,lattice gauge theory,OpenAlex,1.0,1,1,1,1.0
hamiltonian lattice gauge theory,OpenAIRE,hamiltonian lattice gauge theory,OpenAlex,1.0,1,1,1,1.0
yang–mills theory,OpenAIRE,yang–mills theory,OpenAlex,1.0,1,1,1,1.0
hamiltonian lattice gauge theory,OpenAlex,hamiltonian lattice gauge theory,OpenAIRE,1.0,1,1,1,1.0
lattice gauge theory,OpenAlex,quantum gauge theory,OpenAIRE,0.9417847142720474,1,1,1,1.0
lattice gauge theory,OpenAlex,lattice gauge theory,OpenAIRE,1.0,1,1,1,1.0
yang–mills theory,OpenAlex,yang–mills theory,OpenAIRE,1.0,1,1,1,1.0
psyche,OpenAIRE,psyche,OpenAlex,1.0,1,1,1,1.0
psyche,OpenAlex,psyche,OpenAIRE,1.0,1,1,1,1.0
preconscious,OpenAIRE,preconscious,OpenAlex,1.0,1,1,1,1.0
preconscious,OpenAlex,preconscious,OpenAIRE,1.0,1,1,1,1.0
fluoride,OpenAIRE,fluoride,OpenAlex,1.0,1,1,1,1.0
fluoride,OpenAlex,fluoride,OpenAIRE,1.0,1,1,1,1.0
humanitarian logistics,OpenAlex,humanitarian logistics,OpenAIRE,1.0,4,3,3,0.75
stent,OpenAIRE,stent,OpenAlex,1.0,1,1,1,1.0
stent,OpenAlex,stent,OpenAIRE,1.0,1,1,1,1.0
ctq tree,OpenAIRE,ctq tree,OpenAlex,1.0,1,1,1,1.0
ctq tree,OpenAlex,ctq tree,OpenAIRE,1.0,1,1,1,1.0
radicalization,OpenAIRE,radicalization,OpenAlex,1.0,1,1,1,1.0
radicalization,OpenAlex,radicalization,OpenAIRE,1.0,1,1,1,1.0
protocol independent multicast,OpenAIRE,protocol independent multicast,OpenAlex,1.0,1,1,1,1.0
distance vector multicast routing protocol,OpenAIRE,distance vector multicast routing protocol,OpenAlex,1.0,1,1,1,1.0
ip multicast,OpenAIRE,ip multicast,OpenAlex,1.0,1,1,1,1.0
protocol independent multicast,OpenAlex,protocol independent multicast,OpenAIRE,1.0,1,1,1,1.0
distance vector multicast routing protocol,OpenAlex,distance vector multicast routing protocol,OpenAIRE,1.0,1,1,1,1.0
ip multicast,OpenAlex,ip multicast,OpenAIRE,1.0,1,1,1,1.0
data deduplication,OpenAIRE,data deduplication,OpenAlex,1.0,1,1,1,1.0
data deduplication,OpenAlex,data deduplication,OpenAIRE,1.0,1,1,1,1.0
nomothetic and idiographic,OpenAIRE,nomothetic and idiographic,OpenAlex,1.0,1,1,1,1.0
nomothetic and idiographic,OpenAlex,nomothetic and idiographic,OpenAIRE,1.0,1,1,1,1.0
ancillary statistic,OpenAIRE,sufficient statistic,OpenAlex,0.905331648559422,1,1,1,1.0
sufficient statistic,OpenAlex,ancillary statistic,OpenAIRE,0.905331648559422,1,1,1,1.0
einstein telescope,OpenAlex,einstein telescope,OpenAIRE,1.0,3,2,2,0.6666666666666666
explicit and implicit methods,OpenAIRE,explicit and implicit methods,OpenAlex,1.0,2,2,2,1.0
explicit and implicit methods,OpenAlex,explicit and implicit methods,OpenAIRE,1.0,2,2,2,1.0
sweep frequency response analysis,OpenAIRE,sweep frequency response analysis,OpenAlex,1.0,1,1,1,1.0
sweep frequency response analysis,OpenAlex,sweep frequency response analysis,OpenAIRE,1.0,1,1,1,1.0
flagship species,OpenAIRE,flagship species,OpenAlex,1.0,1,1,1,1.0
umbrella species,OpenAIRE,umbrella species,OpenAlex,1.0,1,1,1,1.0
flagship species,OpenAlex,flagship species,OpenAIRE,1.0,1,1,1,1.0
umbrella species,OpenAlex,umbrella species,OpenAIRE,1.0,1,1,1,1.0
black-body radiation,OpenAIRE,black-body radiation,OpenAlex,1.0,1,1,1,1.0
black-body radiation,OpenAlex,black-body radiation,OpenAIRE,1.0,1,1,1,1.0
renting,OpenAIRE,renting,OpenAlex,1.0,1,1,1,1.0
renting,OpenAlex,renting,OpenAIRE,1.0,1,1,1,1.0
oniom,OpenAIRE,oniom,OpenAlex,1.0,1,1,1,1.0
oniom,OpenAlex,oniom,OpenAIRE,1.0,1,1,1,1.0
protein aggregation,OpenAIRE,protein aggregation,OpenAlex,1.0,1,1,1,1.0
protein aggregation,OpenAlex,protein aggregation,OpenAIRE,1.0,1,1,1,1.0
colorimeter,OpenAIRE,colorimeter,OpenAlex,1.0,1,1,1,1.0
colorimeter,OpenAlex,colorimeter,OpenAIRE,1.0,1,1,1,1.0
crystal habit,OpenAIRE,crystal habit,OpenAlex,1.0,1,1,1,1.0
crystal habit,OpenAlex,crystal habit,OpenAIRE,1.0,1,1,1,1.0
stateful firewall,OpenAIRE,stateful firewall,OpenAlex,1.0,1,1,1,1.0
stateful firewall,OpenAlex,stateful firewall,OpenAIRE,1.0,1,1,1,1.0
silicone,OpenAIRE,silicone,OpenAlex,1.0,1,1,1,1.0
silicone,OpenAlex,silicone,OpenAIRE,1.0,1,1,1,1.0
standard score,OpenAIRE,standard score,OpenAlex,1.0,1,1,1,1.0
standard score,OpenAlex,standard score,OpenAIRE,1.0,1,1,1,1.0
centimorgan,OpenAIRE,centimorgan,OpenAlex,1.0,1,1,1,1.0
centimorgan,OpenAlex,centimorgan,OpenAIRE,1.0,1,1,1,1.0
nusselt number,OpenAIRE,prandtl number,OpenAlex,1.000000010264263,1,1,1,1.0
film temperature,OpenAIRE,film temperature,OpenAlex,1.0,1,1,1,1.0
blasius boundary layer,OpenAIRE,blasius boundary layer,OpenAlex,1.0,1,1,1,1.0
nusselt number,OpenAIRE,nusselt number,OpenAlex,1.0,1,1,1,1.0
film temperature,OpenAlex,film temperature,OpenAIRE,1.0,1,1,1,1.0
nusselt number,OpenAlex,nusselt number,OpenAIRE,1.0,1,1,1,1.0
prandtl number,OpenAlex,nusselt number,OpenAIRE,1.000000010264263,1,1,1,1.0
blasius boundary layer,OpenAlex,blasius boundary layer,OpenAIRE,1.0,1,1,1,1.0
random error,OpenAIRE,random error,OpenAlex,1.0,3,2,2,0.6666666666666666
deterministic simulation,OpenAIRE,deterministic simulation,OpenAlex,1.0,1,1,1,1.0
deterministic simulation,OpenAlex,deterministic simulation,OpenAIRE,1.0,1,1,1,1.0
collateralized debt obligation,OpenAIRE,collateralized debt obligation,OpenAlex,1.0,1,1,1,1.0
issuer,OpenAIRE,issuer,OpenAlex,1.0,1,1,1,1.0
tranche,OpenAIRE,tranche,OpenAlex,1.0,1,1,1,1.0
collateralized debt obligation,OpenAlex,collateralized debt obligation,OpenAIRE,1.0,1,1,1,1.0
tranche,OpenAlex,tranche,OpenAIRE,1.0,1,1,1,1.0
issuer,OpenAlex,issuer,OpenAIRE,1.0,1,1,1,1.0
health literacy,OpenAIRE,health literacy,OpenAlex,1.0,4,3,3,0.75
fault gouge,OpenAIRE,fault gouge,OpenAlex,1.0,1,1,1,1.0
fault gouge,OpenAlex,fault gouge,OpenAIRE,1.0,1,1,1,1.0
magnetotactic bacteria,OpenAIRE,magnetotactic bacteria,OpenAlex,1.0,1,1,1,1.0
magnetotactic bacteria,OpenAlex,magnetotactic bacteria,OpenAIRE,1.0,1,1,1,1.0
homotopy perturbation method,OpenAIRE,homotopy perturbation method,OpenAlex,1.0,1,1,1,1.0
homotopy perturbation method,OpenAIRE,homotopy analysis method,OpenAlex,0.935238573971958,1,1,1,1.0
homotopy analysis method,OpenAlex,homotopy perturbation method,OpenAIRE,0.935238573971958,1,1,1,1.0
homotopy perturbation method,OpenAlex,homotopy perturbation method,OpenAIRE,1.0,1,1,1,1.0
industrial noise,OpenAIRE,industrial noise,OpenAlex,1.0,1,1,1,1.0
industrial noise,OpenAlex,industrial noise,OpenAIRE,1.0,1,1,1,1.0
call for bids,OpenAIRE,call for bids,OpenAlex,1.0,1,1,1,1.0
call for bids,OpenAlex,call for bids,OpenAIRE,1.0,1,1,1,1.0
exploration of mars,OpenAIRE,exploration of mars,OpenAlex,1.0,1,1,1,1.0
exploration of mars,OpenAlex,exploration of mars,OpenAIRE,1.0,1,1,1,1.0
nutritional epidemiology,OpenAIRE,nutritional epidemiology,OpenAlex,1.0,1,1,1,1.0
nutritional epidemiology,OpenAlex,nutritional epidemiology,OpenAIRE,1.0,1,1,1,1.0
formic acid,OpenAIRE,formic acid,OpenAlex,1.0,1,1,1,1.0
nafion,OpenAIRE,nafion,OpenAlex,1.0,1,1,1,1.0
electromotive force,OpenAIRE,electromotive force,OpenAlex,1.0,1,1,1,1.0
electromotive force,OpenAlex,electromotive force,OpenAIRE,1.0,1,1,1,1.0
formic acid,OpenAlex,formic acid,OpenAIRE,1.0,1,1,1,1.0
nafion,OpenAlex,nafion,OpenAIRE,1.0,1,1,1,1.0
cortisol awakening response,OpenAIRE,cortisol awakening response,OpenAlex,1.0,1,1,1,1.0
suprachiasmatic nucleus,OpenAIRE,suprachiasmatic nucleus,OpenAlex,1.0,1,1,1,1.0
cortisol awakening response,OpenAlex,cortisol awakening response,OpenAIRE,1.0,1,1,1,1.0
suprachiasmatic nucleus,OpenAlex,suprachiasmatic nucleus,OpenAIRE,1.0,1,1,1,1.0
unitarity,OpenAIRE,unitarity,OpenAlex,1.0,3,3,3,1.0
unitarity,OpenAlex,unitarity,OpenAIRE,1.0,3,3,3,1.0
dimensional reduction,OpenAlex,dimensional reduction,OpenAIRE,1.0,3,2,2,0.6666666666666666
central composite design,OpenAIRE,central composite design,OpenAlex,1.0,1,1,1,1.0
central composite design,OpenAlex,central composite design,OpenAIRE,1.0,1,1,1,1.0
imaging genetics,OpenAIRE,imaging genetics,OpenAlex,1.0,1,1,1,1.0
imaging genetics,OpenAlex,imaging genetics,OpenAIRE,1.0,1,1,1,1.0
growth cone,OpenAIRE,growth cone,OpenAlex,1.0,1,1,1,1.0
growth cones,OpenAIRE,growth cone,OpenAlex,1.0000000196928476,1,1,1,1.0
axon guidance,OpenAIRE,axon guidance,OpenAlex,1.0,1,1,1,1.0
growth cone,OpenAlex,growth cones,OpenAIRE,1.0000000196928476,1,1,1,1.0
growth cone,OpenAlex,growth cone,OpenAIRE,1.0,1,1,1,1.0
axon guidance,OpenAlex,axon guidance,OpenAIRE,1.0,1,1,1,1.0
synecdoche,OpenAIRE,synecdoche,OpenAlex,1.0,1,1,1,1.0
synecdoche,OpenAlex,synecdoche,OpenAIRE,1.0,1,1,1,1.0
adjunct,OpenAIRE,adjunct,OpenAlex,1.0,1,1,1,1.0
adjunct,OpenAlex,adjunct,OpenAIRE,1.0,1,1,1,1.0
clostridium difficile,OpenAIRE,clostridium difficile,OpenAlex,1.0,1,1,1,1.0
clostridium difficile,OpenAlex,clostridium difficile,OpenAIRE,1.0,1,1,1,1.0
admissible decision rule,OpenAIRE,admissible decision rule,OpenAlex,1.0,1,1,1,1.0
admissible decision rule,OpenAlex,admissible decision rule,OpenAIRE,1.0,1,1,1,1.0
sprint,OpenAIRE,sprint,OpenAlex,1.0,1,1,1,1.0
sprint,OpenAlex,sprint,OpenAIRE,1.0,1,1,1,1.0
mixed anomaly,OpenAIRE,mixed anomaly,OpenAlex,1.0,1,1,1,1.0
mixed anomaly,OpenAlex,mixed anomaly,OpenAIRE,1.0,1,1,1,1.0
rural management,OpenAIRE,rural management,OpenAlex,1.0,1,1,1,1.0
rural management,OpenAlex,rural management,OpenAIRE,1.0,1,1,1,1.0
hydrothermal circulation,OpenAIRE,hydrothermal circulation,OpenAlex,1.0,1,1,1,1.0
hydrothermal circulation,OpenAlex,hydrothermal circulation,OpenAIRE,1.0,1,1,1,1.0
dna sequencer,OpenAIRE,dna sequencer,OpenAlex,1.0,1,1,1,1.0
dna sequencer,OpenAlex,dna sequencer,OpenAIRE,1.0,1,1,1,1.0
myosin iv,OpenAIRE,myosin,OpenAlex,0.9100217668134132,1,1,1,1.0
myosin,OpenAlex,myosin iv,OpenAIRE,0.9100217668134132,1,1,1,1.0
forwarding plane,OpenAIRE,forwarding plane,OpenAlex,1.0,1,1,1,1.0
forwarding plane,OpenAlex,forwarding plane,OpenAIRE,1.0,1,1,1,1.0
statutory law,OpenAIRE,statutory law,OpenAlex,1.0,1,1,1,1.0
statutory law,OpenAlex,statutory law,OpenAIRE,1.0,1,1,1,1.0
first light,OpenAIRE,first light,OpenAlex,1.0,1,1,1,1.0
first light,OpenAlex,first light,OpenAIRE,1.0,1,1,1,1.0
imprinting (organizational theory),OpenAIRE,imprinting (psychology),OpenAlex,0.9707563005180592,1,1,1,1.0
imprinting (psychology),OpenAlex,imprinting (organizational theory),OpenAIRE,0.9707563005180592,1,1,1,1.0
workforce diversity,OpenAIRE,workforce diversity,OpenAlex,1.0,1,1,1,1.0
workforce diversity,OpenAlex,workforce diversity,OpenAIRE,1.0,1,1,1,1.0
squatting position,OpenAIRE,squatting position,OpenAlex,1.0,1,1,1,1.0
load sharing,OpenAIRE,load sharing,OpenAlex,1.0,1,1,1,1.0
load sharing,OpenAlex,load sharing,OpenAIRE,1.0,1,1,1,1.0
squatting position,OpenAlex,squatting position,OpenAIRE,1.0,1,1,1,1.0
inelastic mean free path,OpenAIRE,inelastic mean free path,OpenAlex,1.0,1,1,1,1.0
auger electron spectroscopy,OpenAIRE,auger electron spectroscopy,OpenAlex,1.0,1,1,1,1.0
auger electron spectroscopy,OpenAlex,auger electron spectroscopy,OpenAIRE,1.0,1,1,1,1.0
inelastic mean free path,OpenAlex,inelastic mean free path,OpenAIRE,1.0,1,1,1,1.0
zenith,OpenAIRE,zenith,OpenAlex,1.0,3,2,2,0.6666666666666666
zenith,OpenAlex,zenith,OpenAIRE,1.0,2,3,2,0.6666666666666666
underdetermination,OpenAIRE,underdetermination,OpenAlex,1.0,1,1,1,1.0
underdetermination,OpenAlex,underdetermination,OpenAIRE,1.0,1,1,1,1.0
maximum tolerated dose,OpenAIRE,maximum tolerated dose,OpenAlex,1.0,1,1,1,1.0
maximum tolerated dose,OpenAlex,maximum tolerated dose,OpenAIRE,1.0,1,1,1,1.0
etiquette,OpenAIRE,etiquette,OpenAlex,1.0,1,1,1,1.0
etiquette,OpenAlex,etiquette,OpenAIRE,1.0,1,1,1,1.0
proportional counter,OpenAIRE,proportional counter,OpenAlex,1.0,1,1,1,1.0
wire chamber,OpenAIRE,wire chamber,OpenAlex,1.0,1,1,1,1.0
wire chamber,OpenAlex,wire chamber,OpenAIRE,1.0,1,1,1,1.0
proportional counter,OpenAlex,proportional counter,OpenAIRE,1.0,1,1,1,1.0
carelessness,OpenAlex,carelessness,OpenAIRE,1.0,3,2,2,0.6666666666666666
remorse,OpenAIRE,remorse,OpenAlex,1.0,1,1,1,1.0
remorse,OpenAlex,remorse,OpenAIRE,1.0,1,1,1,1.0
spatial dispersion,OpenAIRE,spatial dispersion,OpenAlex,1.0,1,1,1,1.0
spatial dispersion,OpenAlex,spatial dispersion,OpenAIRE,1.0,1,1,1,1.0
electrocochleography,OpenAIRE,electrocochleography,OpenAlex,1.0,1,1,1,1.0
tinnitus,OpenAIRE,tinnitus,OpenAlex,1.0,1,1,1,1.0
electrocochleography,OpenAlex,electrocochleography,OpenAIRE,1.0,1,1,1,1.0
tinnitus,OpenAlex,tinnitus,OpenAIRE,1.0,1,1,1,1.0
treatment-resistant depression,OpenAIRE,treatment-resistant depression,OpenAlex,1.0,1,1,1,1.0
treatment-resistant depression,OpenAlex,treatment-resistant depression,OpenAIRE,1.0,1,1,1,1.0
social reporting,OpenAIRE,social accounting,OpenAlex,0.9531225612227572,1,1,1,1.0
social accounting,OpenAlex,social reporting,OpenAIRE,0.9531225612227572,1,1,1,1.0
nonribosomal peptide,OpenAIRE,nonribosomal peptide,OpenAlex,1.0,1,1,1,1.0
nonribosomal peptide,OpenAlex,nonribosomal peptide,OpenAIRE,1.0,1,1,1,1.0
laddering,OpenAIRE,laddering,OpenAlex,1.0,1,1,1,1.0
laddering,OpenAlex,laddering,OpenAIRE,1.0,1,1,1,1.0
retinal vein occlusion,OpenAIRE,branch retinal vein occlusion,OpenAlex,0.9381553133808184,1,1,1,1.0
branch retinal vein occlusion,OpenAlex,retinal vein occlusion,OpenAIRE,0.9381553133808184,1,1,1,1.0
lattice-based cryptography,OpenAIRE,lattice-based cryptography,OpenAlex,1.0,1,1,1,1.0
lattice-based cryptography,OpenAlex,lattice-based cryptography,OpenAIRE,1.0,1,1,1,1.0
anthraquinone,OpenAIRE,anthraquinone,OpenAlex,1.0,1,1,1,1.0
nitroso,OpenAIRE,nitroso,OpenAlex,1.0,1,1,1,1.0
nitroso,OpenAIRE,nitro,OpenAlex,1.0000000265689863,1,1,1,1.0
nitro,OpenAlex,nitroso,OpenAIRE,1.0000000265689863,1,1,1,1.0
nitroso,OpenAlex,nitroso,OpenAIRE,1.0,1,1,1,1.0
anthraquinone,OpenAlex,anthraquinone,OpenAIRE,1.0,1,1,1,1.0
choline metabolism,OpenAIRE,choline,OpenAlex,0.9092413762542334,1,1,1,1.0
essential nutrient,OpenAIRE,essential nutrient,OpenAlex,1.0,1,1,1,1.0
vitamin,OpenAIRE,vitamin,OpenAlex,1.0,1,1,1,1.0
vitamin,OpenAlex,vitamin,OpenAIRE,1.0,1,1,1,1.0
choline,OpenAlex,choline metabolism,OpenAIRE,0.9092413762542334,1,1,1,1.0
essential nutrient,OpenAlex,essential nutrient,OpenAIRE,1.0,1,1,1,1.0
colonisation,OpenAIRE,colonisation,OpenAlex,1.0,1,1,1,1.0
colonisation,OpenAlex,colonisation,OpenAIRE,1.0,1,1,1,1.0
homologous series,OpenAIRE,homologous series,OpenAlex,1.0,1,1,1,1.0
homologous series,OpenAlex,homologous series,OpenAIRE,1.0,1,1,1,1.0
nitroxide mediated radical polymerization,OpenAIRE,nitroxide mediated radical polymerization,OpenAlex,1.0,1,1,1,1.0
nitroxide mediated radical polymerization,OpenAIRE,radical polymerization,OpenAlex,0.923659979500316,1,1,1,1.0
radical polymerization,OpenAlex,nitroxide mediated radical polymerization,OpenAIRE,0.923659979500316,1,1,1,1.0
nitroxide mediated radical polymerization,OpenAlex,nitroxide mediated radical polymerization,OpenAIRE,1.0,1,1,1,1.0
electron paramagnetic resonance,OpenAlex,electron paramagnetic resonance,OpenAIRE,1.0,3,2,2,0.6666666666666666
terrestrial planet,OpenAIRE,terrestrial planet,OpenAlex,1.0,1,1,1,1.0
terrestrial planet,OpenAlex,terrestrial planet,OpenAIRE,1.0,1,1,1,1.0
precomputation,OpenAIRE,precomputation,OpenAlex,1.0,1,1,1,1.0
precomputation,OpenAlex,precomputation,OpenAIRE,1.0,1,1,1,1.0
magnetoresistive random-access memory,OpenAIRE,magnetoresistive random-access memory,OpenAlex,1.0,1,1,1,1.0
permalloy,OpenAIRE,permalloy,OpenAlex,1.0,1,1,1,1.0
magnetic storage,OpenAIRE,magnetic storage,OpenAlex,1.0,1,1,1,1.0
permalloy,OpenAlex,permalloy,OpenAIRE,1.0,1,1,1,1.0
magnetoresistive random-access memory,OpenAlex,magnetoresistive random-access memory,OpenAIRE,1.0,1,1,1,1.0
magnetic storage,OpenAlex,magnetic storage,OpenAIRE,1.0,1,1,1,1.0
dynamic load testing,OpenAIRE,dynamic load testing,OpenAlex,1.0,1,1,1,1.0
dynamic load testing,OpenAlex,dynamic load testing,OpenAIRE,1.0,1,1,1,1.0
linepithema,OpenAIRE,linepithema,OpenAlex,1.0,1,1,1,1.0
linepithema,OpenAlex,linepithema,OpenAIRE,1.0,1,1,1,1.0
tobin's q,OpenAIRE,tobin's q,OpenAlex,1.0,1,1,1,1.0
tobin's q,OpenAlex,tobin's q,OpenAIRE,1.0,1,1,1,1.0
homeland security,OpenAIRE,homeland security,OpenAlex,1.0,1,1,1,1.0
homeland security,OpenAlex,homeland security,OpenAIRE,1.0,1,1,1,1.0
trimethylamine,OpenAIRE,trimethylamine,OpenAlex,1.0,1,1,1,1.0
trimethylamine,OpenAlex,trimethylamine,OpenAIRE,1.0,1,1,1,1.0
autoantibody,OpenAIRE,autoantibody,OpenAlex,1.0,1,1,1,1.0
autoantibody,OpenAlex,autoantibody,OpenAIRE,1.0,1,1,1,1.0
bargaining power,OpenAIRE,bargaining power,OpenAlex,1.0,2,3,2,0.6666666666666666
secondary emission,OpenAIRE,secondary emission,OpenAlex,1.0,1,1,1,1.0
secondary emission,OpenAlex,secondary emission,OpenAIRE,1.0,1,1,1,1.0
user experience evaluation,OpenAIRE,user research,OpenAlex,0.9033983279729854,1,1,1,1.0
user research,OpenAlex,user experience evaluation,OpenAIRE,0.9033983279729854,1,1,1,1.0
antisymmetric relation,OpenAIRE,antisymmetric relation,OpenAlex,1.0,2,2,2,1.0
antisymmetric relation,OpenAlex,antisymmetric relation,OpenAIRE,1.0,2,2,2,1.0
clonal selection algorithm,OpenAIRE,clonal selection algorithm,OpenAlex,1.0,1,1,1,1.0
clonal selection algorithm,OpenAlex,clonal selection algorithm,OpenAIRE,1.0,1,1,1,1.0
thermonuclear fusion,OpenAIRE,thermonuclear fusion,OpenAlex,1.0,1,1,1,1.0
thermonuclear fusion,OpenAlex,thermonuclear fusion,OpenAIRE,1.0,1,1,1,1.0
intel ipsc,OpenAIRE,intel ipsc,OpenAlex,1.0,1,1,1,1.0
intel ipsc,OpenAlex,intel ipsc,OpenAIRE,1.0,1,1,1,1.0
sea surface temperature,OpenAlex,sea surface temperature,OpenAIRE,1.0,3,2,2,0.6666666666666666
microlens,OpenAlex,microlens,OpenAIRE,1.0,3,2,2,0.6666666666666666
ecological validity,OpenAIRE,ecological validity,OpenAlex,1.0,3,3,3,1.0
ecological validity,OpenAlex,ecological validity,OpenAIRE,1.0,3,3,3,1.0
post-wimp,OpenAIRE,post-wimp,OpenAlex,1.0,1,1,1,1.0
