Category1,Source1,Category2,Source2,similarity,PapersInC1,PapersInC2,PapersInBoth,Discripancy
divisor (algebraic geometry),OpenAlex,divisor (algebraic geometry),OpenAIRE,1.0,1,1,1,1.0
brief,OpenAIRE,short forms,OpenAlex,0.4349712037246007,1,1,1,1.0
short,OpenAIRE,short forms,OpenAlex,0.7636236632665601,1,1,1,1.0
short forms,OpenAlex,short,OpenAIRE,0.7636236632665601,1,1,1,1.0
short forms,OpenAlex,brief,OpenAIRE,0.4349712037246007,1,1,1,1.0
barrel cortex,OpenAIRE,barrel cortex,OpenAlex,1.0,1,1,1,1.0
barrel cortex,OpenAlex,barrel cortex,OpenAIRE,1.0,1,1,1,1.0
hazardous substance,OpenAIRE,hazardous substance,OpenAlex,1.0,1,1,1,1.0
hazardous substance,OpenAlex,hazardous substance,OpenAIRE,1.0,1,1,1,1.0
prpsc proteins,OpenAIRE,prion protein,OpenAlex,0.9265368488215732,1,1,1,1.0
prion protein,OpenAlex,prpsc proteins,OpenAIRE,0.9265368488215732,1,1,1,1.0
beach morphodynamics,OpenAIRE,beach morphodynamics,OpenAlex,1.0,1,1,1,1.0
beach morphodynamics,OpenAlex,beach morphodynamics,OpenAIRE,1.0,1,1,1,1.0
flutter,OpenAIRE,flutter,OpenAlex,1.0,2,2,2,1.0
flutter,OpenAlex,flutter,OpenAIRE,1.0,2,2,2,1.0
distance distribution; degrees of separation; large-scale graph computations,OpenAIRE,six degrees of separation,OpenAlex,0.7707028561144115,1,1,1,1.0
degrees of separation,OpenAIRE,six degrees of separation,OpenAlex,0.9188678750833718,1,1,1,1.0
six degrees of separation,OpenAlex,distance distribution; degrees of separation; large-scale graph computations,OpenAIRE,0.7707028561144115,1,1,1,1.0
six degrees of separation,OpenAlex,degrees of separation,OpenAIRE,0.9188678750833718,1,1,1,1.0
tooth discoloration,OpenAIRE,tooth surface,OpenAlex,0.8379052970168298,1,1,1,1.0
tooth surface,OpenAIRE,tooth surface,OpenAlex,1.0,1,1,1,1.0
tooth surface,OpenAlex,tooth discoloration,OpenAIRE,0.8379052970168298,1,1,1,1.0
tooth surface,OpenAlex,tooth surface,OpenAIRE,1.0,1,1,1,1.0
humanitarian logistics,OpenAIRE,humanitarian aid,OpenAlex,0.6512782182760949,3,2,2,0.6666666666666666
tryptophan pyrrolase,OpenAIRE,tryptophan,OpenAlex,1.000000017592803,1,1,1,1.0
tryptophan,OpenAlex,tryptophan pyrrolase,OpenAIRE,1.000000017592803,1,1,1,1.0
right to health,OpenAIRE,right to property,OpenAlex,0.9284161197604224,1,1,1,1.0
right to property,OpenAlex,right to health,OpenAIRE,0.9284161197604224,1,1,1,1.0
geovisualization,OpenAIRE,geovisualization,OpenAlex,1.0,3,2,2,0.6666666666666666
adverbial,OpenAIRE,adverbial,OpenAlex,1.0,1,1,1,1.0
adverbial,OpenAlex,adverbial,OpenAIRE,1.0,1,1,1,1.0
planetary gearbox,OpenAIRE,gear train,OpenAlex,0.6070216303694198,1,1,1,1.0
planetary gearbox,OpenAIRE,spiral bevel gear,OpenAlex,0.680218267347352,1,1,1,1.0
spiral bevel gear,OpenAlex,planetary gearbox,OpenAIRE,0.680218267347352,1,1,1,1.0
gear train,OpenAlex,planetary gearbox,OpenAIRE,0.6070216303694198,1,1,1,1.0
collective bargaining,OpenAIRE,collective bargaining,OpenAlex,1.0,1,1,1,1.0
collective bargaining,OpenAlex,collective bargaining,OpenAIRE,1.0,1,1,1,1.0
drilling riser,OpenAIRE,drilling riser,OpenAlex,1.0,1,1,1,1.0
drilling riser,OpenAlex,drilling riser,OpenAIRE,1.0,1,1,1,1.0
digital micromirror device,OpenAIRE,digital micromirror device,OpenAlex,1.0,1,1,1,1.0
digital micromirror device,OpenAlex,digital micromirror device,OpenAIRE,1.0,1,1,1,1.0
large deviation property,OpenAIRE,large deviations theory,OpenAlex,0.8814010992283768,1,1,1,1.0
entropy function,OpenAIRE,rate function,OpenAlex,0.7462767925760538,1,1,1,1.0
large deviations theory,OpenAlex,large deviation property,OpenAIRE,0.8814010992283768,1,1,1,1.0
rate function,OpenAlex,entropy function,OpenAIRE,0.7462767925760538,1,1,1,1.0
call admission control,OpenAIRE,call admission control,OpenAlex,1.0,1,1,1,1.0
call blocking,OpenAIRE,call blocking,OpenAlex,1.0,1,1,1,1.0
admission control,OpenAIRE,admission control,OpenAlex,1.0,1,1,1,1.0
call admission control,OpenAlex,call admission control,OpenAIRE,1.0,1,1,1,1.0
admission control,OpenAlex,admission control,OpenAIRE,1.0,1,1,1,1.0
call blocking,OpenAlex,call blocking,OpenAIRE,1.0,1,1,1,1.0
macroprudential regulation,OpenAIRE,macroprudential regulation,OpenAlex,1.0,1,1,1,1.0
macroprudential regulation,OpenAlex,macroprudential regulation,OpenAIRE,1.0,1,1,1,1.0
participatory sensing,OpenAIRE,participatory sensing,OpenAlex,1.0,1,1,1,1.0
participatory sensing,OpenAlex,participatory sensing,OpenAIRE,1.0,1,1,1,1.0
pulse-density modulation,OpenAIRE,pulse-frequency modulation,OpenAlex,0.9708907136973062,1,1,1,1.0
pulse-frequency modulation,OpenAIRE,pulse-frequency modulation,OpenAlex,1.0,1,1,1,1.0
pulse-frequency modulation,OpenAIRE,pulse-position modulation,OpenAlex,0.95293213787326,1,1,1,1.0
pulse-position modulation,OpenAlex,pulse-frequency modulation,OpenAIRE,0.95293213787326,1,1,1,1.0
pulse-frequency modulation,OpenAlex,pulse-frequency modulation,OpenAIRE,1.0,1,1,1,1.0
pulse-frequency modulation,OpenAlex,pulse-density modulation,OpenAIRE,0.9708907136973062,1,1,1,1.0
natural product,OpenAIRE,natural product research,OpenAlex,0.9246059278360927,1,1,1,1.0
natural product research,OpenAlex,natural product,OpenAIRE,0.9246059278360927,1,1,1,1.0
open agent architecture,OpenAIRE,agent architecture,OpenAlex,0.8084537441515158,1,1,1,1.0
agent architecture,OpenAlex,open agent architecture,OpenAIRE,0.8084537441515158,1,1,1,1.0
electrochemical noise,OpenAIRE,electrochemical noise,OpenAlex,1.0,1,1,1,1.0
electrochemical noise,OpenAlex,electrochemical noise,OpenAIRE,1.0,1,1,1,1.0
path-ordering,OpenAIRE,rippling,OpenAlex,0.4988334505722722,1,1,1,1.0
termination,OpenAIRE,normalization property,OpenAlex,0.7476576606969401,1,1,1,1.0
dependency pairs,OpenAIRE,normalization property,OpenAlex,0.5985599678355723,1,1,1,1.0
termination analysis,OpenAIRE,normalization property,OpenAlex,0.7553417836170943,1,1,1,1.0
rippling,OpenAlex,path-ordering,OpenAIRE,0.4988334505722722,1,1,1,1.0
normalization property,OpenAlex,dependency pairs,OpenAIRE,0.5985599678355723,1,1,1,1.0
normalization property,OpenAlex,termination analysis,OpenAIRE,0.7553417836170943,1,1,1,1.0
normalization property,OpenAlex,termination,OpenAIRE,0.7476576606969401,1,1,1,1.0
bargaining power,OpenAlex,bargaining power,OpenAIRE,1.0,3,2,2,0.6666666666666666
ephemeris,OpenAIRE,ephemeris,OpenAlex,1.0,1,1,1,1.0
ephemeris,OpenAlex,ephemeris,OpenAIRE,1.0,1,1,1,1.0
gender diversity,OpenAIRE,gender diversity,OpenAlex,1.0,1,1,1,1.0
gender diversity,OpenAlex,gender diversity,OpenAIRE,1.0,1,1,1,1.0
spherical pendulum,OpenAIRE,furuta pendulum,OpenAlex,0.8690657604762988,1,1,1,1.0
furuta pendulum,OpenAlex,spherical pendulum,OpenAIRE,0.8690657604762988,1,1,1,1.0
geothermal gradient,OpenAIRE,magnetic survey,OpenAlex,0.6195990370983452,1,1,1,1.0
exploration geophysics,OpenAIRE,geothermal exploration,OpenAlex,0.817403404803532,1,1,1,1.0
geothermal gradient,OpenAIRE,geothermal gradient,OpenAlex,1.0,1,1,1,1.0
geothermal gradient,OpenAIRE,geothermal energy,OpenAlex,0.8133707952289616,1,1,1,1.0
geothermal exploration,OpenAlex,exploration geophysics,OpenAIRE,0.817403404803532,1,1,1,1.0
magnetic survey,OpenAlex,geothermal gradient,OpenAIRE,0.6195990370983452,1,1,1,1.0
geothermal energy,OpenAlex,geothermal gradient,OpenAIRE,0.8133707952289616,1,1,1,1.0
geothermal gradient,OpenAlex,geothermal gradient,OpenAIRE,1.0,1,1,1,1.0
peabody picture vocabulary test,OpenAIRE,peabody picture vocabulary test,OpenAlex,1.0,1,1,1,1.0
peabody picture vocabulary test,OpenAlex,peabody picture vocabulary test,OpenAIRE,1.0,1,1,1,1.0
camera trap,OpenAIRE,camera trap,OpenAlex,1.0,2,2,2,1.0
camera trap,OpenAlex,camera trap,OpenAIRE,1.0,2,2,2,1.0
poisson binomial distribution,OpenAIRE,poisson binomial distribution,OpenAlex,1.0,1,1,1,1.0
rates of convergence,OpenAIRE,bernoulli distribution,OpenAlex,0.6615288478823814,1,1,1,1.0
beta negative binomial distribution,OpenAIRE,beta-binomial distribution,OpenAlex,0.8021903533332598,1,1,1,1.0
beta-binomial distribution,OpenAlex,beta negative binomial distribution,OpenAIRE,0.8021903533332598,1,1,1,1.0
poisson binomial distribution,OpenAlex,poisson binomial distribution,OpenAIRE,1.0,1,1,1,1.0
bernoulli distribution,OpenAlex,rates of convergence,OpenAIRE,0.6615288478823814,1,1,1,1.0
micromechanics,OpenAIRE,micromechanics,OpenAlex,1.0,1,1,1,1.0
micromechanics,OpenAlex,micromechanics,OpenAIRE,1.0,1,1,1,1.0
coprocessor,OpenAIRE,central processing unit,OpenAlex,0.6878095122447349,1,1,1,1.0
central processing unit,OpenAlex,coprocessor,OpenAIRE,0.6878095122447349,1,1,1,1.0
electron localization function,OpenAIRE,electron localization function,OpenAlex,1.0,1,1,1,1.0
electron localization function,OpenAlex,electron localization function,OpenAIRE,1.0,1,1,1,1.0
non-volatile memory,OpenAIRE,non-volatile memory,OpenAlex,1.0,3,2,2,0.6666666666666666
antidromic,OpenAIRE,antidromic,OpenAlex,1.0,1,1,1,1.0
antidromic,OpenAlex,antidromic,OpenAIRE,1.0,1,1,1,1.0
symplectic geometry,OpenAIRE,symplectic geometry,OpenAlex,1.0,1,1,1,1.0
symplectic geometry,OpenAlex,symplectic geometry,OpenAIRE,1.0,1,1,1,1.0
aid effectiveness,OpenAIRE,aid effectiveness,OpenAlex,1.0,1,1,1,1.0
aid effectiveness,OpenAlex,aid effectiveness,OpenAIRE,1.0,1,1,1,1.0
sure-thing principle,OpenAIRE,consequentialism,OpenAlex,0.5208242281122855,1,1,1,1.0
consequentialism,OpenAIRE,consequentialism,OpenAlex,1.0,1,1,1,1.0
consequentialism,OpenAlex,sure-thing principle,OpenAIRE,0.5208242281122855,1,1,1,1.0
consequentialism,OpenAlex,consequentialism,OpenAIRE,1.0,1,1,1,1.0
sound velocity probe,OpenAIRE,synthetic aperture sonar,OpenAlex,0.7350278442576832,1,1,1,1.0
synthetic aperture sonar,OpenAlex,sound velocity probe,OpenAIRE,0.7350278442576832,1,1,1,1.0
monomorphism,OpenAIRE,monomorphism,OpenAlex,1.0,1,1,1,1.0
monomorphism,OpenAlex,monomorphism,OpenAIRE,1.0,1,1,1,1.0
nod factor,OpenAIRE,nod,OpenAlex,0.6405942851543631,1,1,1,1.0
nod factor,OpenAIRE,nod factor,OpenAlex,1.0,1,1,1,1.0
root hair,OpenAIRE,root nodule,OpenAlex,0.6843309294890327,1,1,1,1.0
root nodule,OpenAlex,root hair,OpenAIRE,0.6843309294890327,1,1,1,1.0
nod,OpenAlex,nod factor,OpenAIRE,0.6405942851543631,1,1,1,1.0
nod factor,OpenAlex,nod factor,OpenAIRE,1.0,1,1,1,1.0
hand geometry,OpenAIRE,hand geometry,OpenAlex,1.0,3,2,2,0.6666666666666666
general will,OpenAIRE,general will,OpenAlex,1.0,1,1,1,1.0
general will,OpenAlex,general will,OpenAIRE,1.0,1,1,1,1.0
four-valued logic,OpenAIRE,many-valued logic,OpenAlex,0.8591470008310458,1,1,1,1.0
substructural logic,OpenAIRE,substructural logic,OpenAlex,1.0,1,1,1,1.0
substructural logic,OpenAlex,substructural logic,OpenAIRE,1.0,1,1,1,1.0
many-valued logic,OpenAlex,four-valued logic,OpenAIRE,0.8591470008310458,1,1,1,1.0
zoysia japonica,OpenAIRE,zoysia japonica,OpenAlex,1.0,1,1,1,1.0
zoysia japonica,OpenAlex,zoysia japonica,OpenAIRE,1.0,1,1,1,1.0
electromagnetic compatibility,OpenAIRE,electromagnetic compatibility,OpenAlex,1.0,1,1,1,1.0
electromagnetic compatibility,OpenAlex,electromagnetic compatibility,OpenAIRE,1.0,1,1,1,1.0
simon effect,OpenAIRE,simon effect,OpenAlex,1.0,1,1,1,1.0
simon effect,OpenAlex,simon effect,OpenAIRE,1.0,1,1,1,1.0
water dimer,OpenAIRE,water dimer,OpenAlex,1.0,1,1,1,1.0
water dimer,OpenAlex,water dimer,OpenAIRE,1.0,1,1,1,1.0
differential item functioning,OpenAIRE,differential item functioning,OpenAlex,1.0,1,1,1,1.0
differential item functioning,OpenAlex,differential item functioning,OpenAIRE,1.0,1,1,1,1.0
symmetrical components,OpenAIRE,symmetrical components,OpenAlex,1.0,1,1,1,1.0
symmetrical components,OpenAlex,symmetrical components,OpenAIRE,1.0,1,1,1,1.0
contingency management,OpenAIRE,contingency management,OpenAlex,1.0,1,1,1,1.0
counseling,OpenAIRE,cognitive behavioral therapy,OpenAlex,0.7053816166665619,1,1,1,1.0
cognitive behavioral therapy,OpenAlex,counseling,OpenAIRE,0.7053816166665619,1,1,1,1.0
contingency management,OpenAlex,contingency management,OpenAIRE,1.0,1,1,1,1.0
spanking,OpenAIRE,spanking,OpenAlex,1.0,1,1,1,1.0
spanking,OpenAlex,spanking,OpenAIRE,1.0,1,1,1,1.0
panthera,OpenAIRE,leopard,OpenAlex,1.000000062173301,1,1,1,1.0
tiger,OpenAIRE,leopard,OpenAlex,1.000000062173301,1,1,1,1.0
leopard,OpenAIRE,tiger,OpenAlex,1.000000062173301,1,1,1,1.0
carnivore,OpenAIRE,tropical forest,OpenAlex,0.4894111496021191,1,1,1,1.0
leopard,OpenAlex,tiger,OpenAIRE,1.000000062173301,1,1,1,1.0
tiger,OpenAlex,leopard,OpenAIRE,1.000000062173301,1,1,1,1.0
tropical forest,OpenAlex,carnivore,OpenAIRE,0.4894111496021191,1,1,1,1.0
leopard,OpenAlex,panthera,OpenAIRE,1.000000062173301,1,1,1,1.0
photocurrent,OpenAIRE,photocurrent,OpenAlex,1.0,1,1,1,1.0
photocurrent,OpenAlex,photocurrent,OpenAIRE,1.0,1,1,1,1.0
integro-differential equation,OpenAIRE,mittag-leffler function,OpenAlex,0.8919019684472852,1,1,1,1.0
fisher's equation,OpenAIRE,green's function for the three-variable laplace equation,OpenAlex,0.7075941829236816,1,1,1,1.0
integro-differential equation,OpenAIRE,green's function for the three-variable laplace equation,OpenAlex,0.833695786081902,1,1,1,1.0
mittag-leffler function,OpenAlex,integro-differential equation,OpenAIRE,0.8919019684472852,1,1,1,1.0
green's function for the three-variable laplace equation,OpenAlex,integro-differential equation,OpenAIRE,0.833695786081902,1,1,1,1.0
green's function for the three-variable laplace equation,OpenAlex,fisher's equation,OpenAIRE,0.7075941829236816,1,1,1,1.0
biocytin,OpenAIRE,biocytin,OpenAlex,1.0,1,1,1,1.0
biocytin,OpenAlex,biocytin,OpenAIRE,1.0,1,1,1,1.0
environmental reporting,OpenAIRE,integrated reporting,OpenAlex,0.8808849252757796,1,1,1,1.0
integrated reporting,OpenAlex,environmental reporting,OpenAIRE,0.8808849252757796,1,1,1,1.0
differential operators,OpenAIRE,pseudodifferential operators,OpenAlex,0.8715827114817014,1,1,1,1.0
pseudodifferential operators,OpenAlex,differential operators,OpenAIRE,0.8715827114817014,1,1,1,1.0
holographic data storage system,OpenAIRE,holographic data storage,OpenAlex,0.966697698953005,1,1,1,1.0
holographic data storage,OpenAlex,holographic data storage system,OpenAIRE,0.966697698953005,1,1,1,1.0
urban forestry,OpenAIRE,urban forestry,OpenAlex,1.0,1,1,1,1.0
urban forestry,OpenAIRE,urban forest,OpenAlex,0.8788948073425024,1,1,1,1.0
urban forest,OpenAlex,urban forestry,OpenAIRE,0.8788948073425024,1,1,1,1.0
urban forestry,OpenAlex,urban forestry,OpenAIRE,1.0,1,1,1,1.0
photophosphorylation,OpenAIRE,photophosphorylation,OpenAlex,1.0,1,1,1,1.0
dithiothreitol,OpenAIRE,chloroplast,OpenAlex,0.7099731799403055,1,1,1,1.0
photophosphorylation,OpenAlex,photophosphorylation,OpenAIRE,1.0,1,1,1,1.0
chloroplast,OpenAlex,dithiothreitol,OpenAIRE,0.7099731799403055,1,1,1,1.0
star cluster,OpenAIRE,star cluster,OpenAlex,1.0,1,1,1,1.0
star cluster,OpenAlex,star cluster,OpenAIRE,1.0,1,1,1,1.0
therapeutic equipoise,OpenAIRE,clinical equipoise,OpenAlex,0.8862757304641604,1,1,1,1.0
clinical equipoise,OpenAIRE,clinical equipoise,OpenAlex,1.0,1,1,1,1.0
clinical equipoise,OpenAlex,therapeutic equipoise,OpenAIRE,0.8862757304641604,1,1,1,1.0
clinical equipoise,OpenAlex,clinical equipoise,OpenAIRE,1.0,1,1,1,1.0
flame front,OpenAIRE,flame front,OpenAlex,1.0,1,1,1,1.0
flame propagation,OpenAIRE,flame speed,OpenAlex,0.6818277105890965,1,1,1,1.0
high-speed photography,OpenAIRE,high-speed photography,OpenAlex,1.0,1,1,1,1.0
flame front,OpenAIRE,laminar flame speed,OpenAlex,0.6984665694547582,1,1,1,1.0
flame speed,OpenAlex,flame propagation,OpenAIRE,0.6818277105890965,1,1,1,1.0
high-speed photography,OpenAlex,high-speed photography,OpenAIRE,1.0,1,1,1,1.0
laminar flame speed,OpenAlex,flame front,OpenAIRE,0.6984665694547582,1,1,1,1.0
flame front,OpenAlex,flame front,OpenAIRE,1.0,1,1,1,1.0
arterial spin labeling,OpenAIRE,arterial spin labeling,OpenAlex,1.0,2,3,2,0.6666666666666666
arterial spin labeling magnetic resonance imaging,OpenAIRE,arterial spin labeling,OpenAlex,0.8598542359490106,2,3,2,0.6666666666666666
arterial spin labeling,OpenAlex,arterial spin labeling magnetic resonance imaging,OpenAIRE,0.8598542359490106,3,2,2,0.6666666666666666
spatial mismatch,OpenAIRE,spatial mismatch,OpenAlex,1.0,1,1,1,1.0
spatial mismatch,OpenAlex,spatial mismatch,OpenAIRE,1.0,1,1,1,1.0
clinical supervision,OpenAIRE,clinical supervision,OpenAlex,1.0,1,1,1,1.0
clinical supervision,OpenAlex,clinical supervision,OpenAIRE,1.0,1,1,1,1.0
halstead complexity measures,OpenAIRE,cyclomatic complexity,OpenAlex,0.8137374712603056,1,1,1,1.0
cyclomatic complexity,OpenAIRE,cyclomatic complexity,OpenAlex,1.0,1,1,1,1.0
cyclomatic complexity,OpenAlex,cyclomatic complexity,OpenAIRE,1.0,1,1,1,1.0
cyclomatic complexity,OpenAlex,halstead complexity measures,OpenAIRE,0.8137374712603056,1,1,1,1.0
voltage converter,OpenAIRE,hvdc converter,OpenAlex,0.8533214646338517,1,1,1,1.0
hvdc converter,OpenAlex,voltage converter,OpenAIRE,0.8533214646338517,1,1,1,1.0
fat-free mass,OpenAIRE,lean body mass,OpenAlex,0.5989028466888217,1,1,1,1.0
lean body mass,OpenAIRE,lean body mass,OpenAlex,1.0,1,1,1,1.0
lean body mass,OpenAlex,fat-free mass,OpenAIRE,0.5989028466888217,1,1,1,1.0
lean body mass,OpenAlex,lean body mass,OpenAIRE,1.0,1,1,1,1.0
social construction of technology,OpenAIRE,philosophy of technology,OpenAlex,0.93824679786057,1,1,1,1.0
philosophy of technology,OpenAlex,social construction of technology,OpenAIRE,0.93824679786057,1,1,1,1.0
key derivation function,OpenAIRE,key encapsulation,OpenAlex,0.930055488694184,1,1,1,1.0
key encapsulation,OpenAlex,key derivation function,OpenAIRE,0.930055488694184,1,1,1,1.0
eye pigmentation,OpenAIRE,eye color,OpenAlex,0.8477288083190035,1,1,1,1.0
eye color,OpenAIRE,eye color,OpenAlex,1.0,1,1,1,1.0
eye color,OpenAlex,eye color,OpenAIRE,1.0,1,1,1,1.0
eye color,OpenAlex,eye pigmentation,OpenAIRE,0.8477288083190035,1,1,1,1.0
binary function,OpenAIRE,binary function,OpenAlex,1.0,1,1,1,1.0
binary function,OpenAlex,binary function,OpenAIRE,1.0,1,1,1,1.0
national virtual observatory,OpenAIRE,virtual observatory,OpenAlex,0.8546370433307232,1,1,1,1.0
virtual observatory,OpenAlex,national virtual observatory,OpenAIRE,0.8546370433307232,1,1,1,1.0
mineral hydration,OpenAIRE,mineral,OpenAlex,0.8725245232107812,1,1,1,1.0
mineral,OpenAlex,mineral hydration,OpenAIRE,0.8725245232107812,1,1,1,1.0
z-transform,OpenAIRE,discrete-time signal,OpenAlex,0.6644762945789846,1,1,1,1.0
discrete-time signal,OpenAlex,z-transform,OpenAIRE,0.6644762945789846,1,1,1,1.0
completion time,OpenAIRE,resource constraints,OpenAlex,0.6388215955040862,1,1,1,1.0
multi project scheduling,OpenAIRE,resource constraints,OpenAlex,0.690646067712905,1,1,1,1.0
project scheduling problem,OpenAIRE,resource constraints,OpenAlex,0.7780579909452958,1,1,1,1.0
completion time,OpenAIRE,due date,OpenAlex,0.4613456937247897,1,1,1,1.0
resource constraints,OpenAlex,project scheduling problem,OpenAIRE,0.7780579909452958,1,1,1,1.0
resource constraints,OpenAlex,multi project scheduling,OpenAIRE,0.690646067712905,1,1,1,1.0
resource constraints,OpenAlex,completion time,OpenAIRE,0.6388215955040862,1,1,1,1.0
due date,OpenAlex,completion time,OpenAIRE,0.4613456937247897,1,1,1,1.0
dpll algorithm,OpenAIRE,dpll algorithm,OpenAlex,1.0,1,1,1,1.0
dpll algorithm,OpenAlex,dpll algorithm,OpenAIRE,1.0,1,1,1,1.0
"amnesia, retrograde",OpenAIRE,retrograde amnesia,OpenAlex,0.7941916536842231,1,1,1,1.0
retrograde amnesia,OpenAIRE,retrograde amnesia,OpenAlex,1.0,1,1,1,1.0
retrograde amnesia,OpenAlex,retrograde amnesia,OpenAIRE,1.0,1,1,1,1.0
retrograde amnesia,OpenAlex,"amnesia, retrograde",OpenAIRE,0.7941916536842231,1,1,1,1.0
temporal discrimination,OpenAIRE,internal tide,OpenAlex,0.5312719676517202,1,1,1,1.0
temporal discrimination,OpenAIRE,internal wave,OpenAlex,0.5930411307318342,1,1,1,1.0
internal wave,OpenAlex,temporal discrimination,OpenAIRE,0.5930411307318342,1,1,1,1.0
internal tide,OpenAlex,temporal discrimination,OpenAIRE,0.5312719676517202,1,1,1,1.0
stress shielding,OpenAIRE,stress shielding,OpenAlex,1.0,1,1,1,1.0
stress shielding,OpenAlex,stress shielding,OpenAIRE,1.0,1,1,1,1.0
atomic charge,OpenAIRE,atomic charge,OpenAlex,1.0,1,1,1,1.0
atomic charge,OpenAlex,atomic charge,OpenAIRE,1.0,1,1,1,1.0
maximum principles.,OpenAIRE,potential theory,OpenAlex,0.6102740893797137,1,1,1,1.0
overdetermined problems,OpenAIRE,potential theory,OpenAlex,0.6707675943017374,1,1,1,1.0
potential theory,OpenAlex,overdetermined problems,OpenAIRE,0.6707675943017374,1,1,1,1.0
potential theory,OpenAlex,maximum principles.,OpenAIRE,0.6102740893797137,1,1,1,1.0
optimal stopping,OpenAIRE,optimal stopping,OpenAlex,1.0,1,1,1,1.0
optimal stopping,OpenAlex,optimal stopping,OpenAIRE,1.0,1,1,1,1.0
size-exclusion chromatography,OpenAIRE,size-exclusion chromatography,OpenAlex,1.0,1,1,1,1.0
stokes radius,OpenAIRE,stokes radius,OpenAlex,1.0,1,1,1,1.0
protein shape,OpenAIRE,shape factor,OpenAlex,0.8140821275759299,1,1,1,1.0
sedimentation coefficient,OpenAIRE,sedimentation coefficient,OpenAlex,1.0,1,1,1,1.0
size-exclusion chromatography,OpenAlex,size-exclusion chromatography,OpenAIRE,1.0,1,1,1,1.0
shape factor,OpenAlex,protein shape,OpenAIRE,0.8140821275759299,1,1,1,1.0
stokes radius,OpenAlex,stokes radius,OpenAIRE,1.0,1,1,1,1.0
sedimentation coefficient,OpenAlex,sedimentation coefficient,OpenAIRE,1.0,1,1,1,1.0
chlorophyta,OpenAIRE,chlorophyta,OpenAlex,1.0,1,1,1,1.0
algal species,OpenAIRE,algae,OpenAlex,0.8086751035860023,1,1,1,1.0
algal biodiesel,OpenAIRE,algae,OpenAlex,0.8187353178296934,1,1,1,1.0
algae,OpenAlex,algal species,OpenAIRE,0.8086751035860023,1,1,1,1.0
chlorophyta,OpenAlex,chlorophyta,OpenAIRE,1.0,1,1,1,1.0
algae,OpenAlex,algal biodiesel,OpenAIRE,0.8187353178296934,1,1,1,1.0
transcranial direct-current stimulation,OpenAIRE,transcranial direct-current stimulation,OpenAlex,1.0,1,1,1,1.0
transcranial direct-current stimulation,OpenAlex,transcranial direct-current stimulation,OpenAIRE,1.0,1,1,1,1.0
mirbase,OpenAIRE,mirbase,OpenAlex,1.0,1,1,1,1.0
mirbase,OpenAlex,mirbase,OpenAIRE,1.0,1,1,1,1.0
acceptance and commitment therapy,OpenAIRE,acceptance and commitment therapy,OpenAlex,1.0,1,1,1,1.0
acceptance and commitment therapy,OpenAlex,acceptance and commitment therapy,OpenAIRE,1.0,1,1,1,1.0
magnetic damping,OpenAIRE,magnetic damping,OpenAlex,1.0,1,1,1,1.0
magnetic damping,OpenAIRE,radiation damping,OpenAlex,0.8586009288066634,1,1,1,1.0
radiation damping,OpenAlex,magnetic damping,OpenAIRE,0.8586009288066634,1,1,1,1.0
magnetic damping,OpenAlex,magnetic damping,OpenAIRE,1.0,1,1,1,1.0
compartment (development),OpenAIRE,compartment (ship),OpenAlex,0.9448978537294366,1,1,1,1.0
compartment (ship),OpenAlex,compartment (development),OpenAIRE,0.9448978537294366,1,1,1,1.0
crack initiation,OpenAIRE,crack closure,OpenAlex,0.7020882076479187,1,1,1,1.0
crack closure,OpenAIRE,crack closure,OpenAlex,1.0,1,1,1,1.0
crack closure,OpenAlex,crack closure,OpenAIRE,1.0,1,1,1,1.0
crack closure,OpenAlex,crack initiation,OpenAIRE,0.7020882076479187,1,1,1,1.0
thompson groups,OpenAIRE,finitely generated group,OpenAlex,0.6515119679132431,1,1,1,1.0
simple group,OpenAIRE,finitely generated group,OpenAlex,0.7877842545690786,1,1,1,1.0
finitely generated group,OpenAlex,simple group,OpenAIRE,0.7877842545690786,1,1,1,1.0
finitely generated group,OpenAlex,thompson groups,OpenAIRE,0.6515119679132431,1,1,1,1.0
oral disease,OpenAIRE,oral health,OpenAlex,0.8397940984768264,1,1,1,1.0
oral health,OpenAlex,oral disease,OpenAIRE,0.8397940984768264,1,1,1,1.0
musical composition,OpenAIRE,musical form,OpenAlex,0.8534640834212454,1,1,1,1.0
musical form,OpenAlex,musical composition,OpenAIRE,0.8534640834212454,1,1,1,1.0
soft error,OpenAIRE,soft error,OpenAlex,1.0,1,1,1,1.0
soft error,OpenAlex,soft error,OpenAIRE,1.0,1,1,1,1.0
storm-scale,OpenAIRE,supercell,OpenAlex,0.4656479935705013,1,1,1,1.0
supercell,OpenAIRE,supercell,OpenAlex,1.0,1,1,1,1.0
supercell,OpenAlex,storm-scale,OpenAIRE,0.4656479935705013,1,1,1,1.0
supercell,OpenAlex,supercell,OpenAIRE,1.0,1,1,1,1.0
z-source inverter,OpenAIRE,z-source inverter,OpenAlex,1.0,1,1,1,1.0
z-source inverter,OpenAlex,z-source inverter,OpenAIRE,1.0,1,1,1,1.0
allee effect,OpenAIRE,allee effect,OpenAlex,1.0,1,1,1,1.0
allee effect,OpenAlex,allee effect,OpenAIRE,1.0,1,1,1,1.0
diquark,OpenAIRE,diquark,OpenAlex,1.0,1,1,1,1.0
cooper pair,OpenAIRE,cooper pair,OpenAlex,1.0,1,1,1,1.0
