Category1,Source1,Category2,Source2,Similarity,PapersInC1,PapersInC2,PapersInBoth,Agreement
attractiveness,OpenAIRE,physical attractiveness,OpenAlex,0.8505278274586946,63,31,16,0.2051282051282051
unified modeling language,OpenAIRE,applications of uml,OpenAlex,0.5766159737342598,29,11,9,0.2903225806451613
solar power forecasting,OpenAIRE,solar power,OpenAlex,0.9558590428785344,8,19,6,0.2857142857142857
visual analytics,OpenAIRE,interactive visual analysis,OpenAlex,0.9072844396836476,85,21,19,0.2183908045977011
purkinje cells,OpenAIRE,purkinje cell,OpenAlex,0.8451934683074415,11,7,5,0.3846153846153846
ant robotics,OpenAIRE,swarm robotics,OpenAlex,0.7320994975127516,17,34,9,0.2142857142857142
diverticulitis colonic,OpenAIRE,diverticulitis,OpenAlex,0.6759781157309421,6,7,5,0.625
probit,OpenAIRE,probit model,OpenAlex,0.7790714208007354,21,38,15,0.3409090909090909
sibling relations,OpenAIRE,sibling relationship,OpenAlex,0.915475412719617,7,6,3,0.3
microscopy fluorescence,OpenAIRE,fluorescence microscope,OpenAlex,0.7988225975186165,114,65,38,0.2695035460992908
sign language,OpenAIRE,american sign language,OpenAlex,0.9324068179625098,61,19,14,0.2121212121212121
reset (computing),OpenAIRE,reset (finance),OpenAlex,0.9788512126599976,16,22,11,0.4074074074074074
deconvolution,OpenAIRE,blind deconvolution,OpenAlex,0.7463271225986811,164,59,50,0.2890173410404624
gold,OpenAIRE,colloidal gold,OpenAlex,0.866410921755521,31,13,10,0.2941176470588235
scanning confocal electron microscopy,OpenAIRE,light sheet fluorescence microscopy,OpenAlex,0.8443351024256859,35,22,10,0.2127659574468085
wnt proteins,OpenAIRE,wnt signaling pathway,OpenAlex,0.8491482633839629,6,6,4,0.5
stuck-at fault,OpenAIRE,fault coverage,OpenAlex,0.3224396021220088,46,36,15,0.2238805970149253
traffic sign recognition,OpenAIRE,traffic sign,OpenAlex,0.9209562921000902,16,18,12,0.5454545454545454
keying,OpenAIRE,phase-shift keying,OpenAlex,0.6801625297590579,8,21,6,0.2608695652173913
weed control,OpenAIRE,weed,OpenAlex,0.7289148308332986,20,34,12,0.2857142857142857
earnings response coefficient,OpenAIRE,earnings management,OpenAlex,0.8210187369818032,7,8,3,0.25
artificial cells,OpenAIRE,artificial cell,OpenAlex,0.9021953080488636,7,9,4,0.3333333333333333
biomedical text mining,OpenAIRE,text mining,OpenAlex,0.9123783306754496,18,32,9,0.2195121951219512
cardiopulmonary resuscitation,OpenAIRE,resuscitation,OpenAlex,0.8907277528382258,4,6,3,0.4285714285714285
microwaves,OpenAIRE,microwave imaging,OpenAlex,0.7828619792172679,14,22,8,0.2857142857142857
unified modeling language,OpenAIRE,class diagram,OpenAlex,0.594023972153033,29,13,12,0.4
sequence diagram,OpenAIRE,class diagram,OpenAlex,0.7249191253499389,6,13,5,0.3571428571428571
peptide library,OpenAIRE,phage display,OpenAlex,0.6805949273627772,26,15,7,0.2058823529411764
mutual fund,OpenAIRE,open-end fund,OpenAlex,0.5408224371456786,13,7,6,0.4285714285714285
locality-sensitive hashing,OpenAIRE,k-independent hashing,OpenAlex,0.7851031801663734,27,7,6,0.2142857142857142
uncanny valley,OpenAIRE,uncanny,OpenAlex,0.5593189284041389,11,10,7,0.5
center of mass,OpenAIRE,center of mass (relativistic),OpenAlex,0.67981725972015,14,17,6,0.24
center of mass,OpenAIRE,energy-momentum relation,OpenAlex,0.4632423043077749,14,17,6,0.24
test vector,OpenAIRE,test compression,OpenAlex,0.8827837502042967,9,7,3,0.2307692307692307
feature hashing,OpenAIRE,dynamic perfect hashing,OpenAlex,0.7971605791153044,20,15,7,0.25
k-independent hashing,OpenAIRE,universal hashing,OpenAlex,0.5572843182465375,7,14,4,0.2352941176470588
locality preserving hashing,OpenAIRE,universal hashing,OpenAlex,0.8367359220916485,8,14,4,0.2222222222222222
dynamic perfect hashing,OpenAIRE,double hashing,OpenAlex,0.7129280665603155,12,28,8,0.25
feature hashing,OpenAIRE,double hashing,OpenAlex,0.7656634113979893,20,28,13,0.3714285714285714
dynamic perfect hashing,OpenAIRE,feature hashing,OpenAlex,0.7971605791153044,12,24,8,0.2857142857142857
universal hashing,OpenAIRE,feature hashing,OpenAlex,0.8079210159016839,14,24,9,0.3103448275862069
locality-sensitive hashing,OpenAIRE,feature hashing,OpenAlex,0.7208785043318823,27,24,10,0.2439024390243902
riccati equation,OpenAIRE,algebraic riccati equation,OpenAlex,0.9078843593085436,49,35,26,0.4482758620689655
algebraic riccati equation,OpenAIRE,riccati equation,OpenAlex,0.9078843593085436,33,59,25,0.373134328358209
retinal ganglion,OpenAIRE,retinal ganglion cell,OpenAlex,0.8946112025173686,29,12,9,0.28125
retinal ganglion cells,OpenAIRE,retinal ganglion cell,OpenAlex,0.9547469680437536,32,12,9,0.2571428571428571
cognitive walkthrough,OpenAIRE,heuristic evaluation,OpenAlex,0.7211067254947108,12,17,6,0.2608695652173913
usability inspection,OpenAIRE,heuristic evaluation,OpenAlex,0.8091409230436942,11,17,6,0.2727272727272727
pluralistic walkthrough,OpenAIRE,cognitive walkthrough,OpenAlex,0.8224461072792536,7,9,4,0.3333333333333333
heuristic evaluation,OpenAIRE,cognitive walkthrough,OpenAlex,0.7211067254947108,20,9,7,0.3181818181818182
usability lab,OpenAIRE,usability engineering,OpenAlex,0.6681008385056056,9,11,4,0.25
default logic,OpenAIRE,autoepistemic logic,OpenAlex,0.8874723932459282,23,54,14,0.2222222222222222
human microbiome,OpenAIRE,human microbiome project,OpenAlex,0.9290125384514548,12,8,4,0.25
mobile search,OpenAIRE,mobile computing,OpenAlex,0.7864838000008698,25,49,14,0.2333333333333333
context-aware pervasive systems,OpenAIRE,end-user computing,OpenAlex,0.7181491212908314,11,15,5,0.238095238095238
authentication protocol,OpenAIRE,message authentication code,OpenAlex,0.78140815359944,7,8,3,0.25
spinal cord injuries,OpenAIRE,spinal cord injury,OpenAlex,0.9690990436943672,12,13,5,0.25
cache,OpenAIRE,cpu cache,OpenAlex,0.8399887318949933,35,15,9,0.2195121951219512
velocity moments,OpenAIRE,image moment,OpenAlex,0.6957327004898137,20,16,9,0.3333333333333333
photolithography,OpenAIRE,lithography,OpenAlex,0.9999999940959688,9,26,7,0.25
ball tree,OpenAIRE,best bin first,OpenAlex,0.2857746196679244,15,28,11,0.34375
exposure therapy,OpenAIRE,virtual reality exposure therapy,OpenAlex,0.8654483590080477,12,13,8,0.4705882352941176
virtual reality exposure therapy,OpenAIRE,exposure therapy,OpenAlex,0.8654483590080477,14,17,7,0.2916666666666667
quantum probability,OpenAIRE,quantum process,OpenAlex,0.847595437667417,21,23,8,0.2222222222222222
alias analysis,OpenAIRE,alias,OpenAlex,0.6115491201910893,6,15,4,0.2352941176470588
bone density,OpenAIRE,bone mineral,OpenAlex,0.8394235648099172,13,10,4,0.2105263157894736
neuroradiology,OpenAIRE,neurology,OpenAlex,0.9999999645202712,27,34,18,0.4186046511627907
surface triangulation,OpenAIRE,constrained delaunay triangulation,OpenAlex,0.8497083541907651,6,10,3,0.2307692307692307
delaunay triangulation,OpenAIRE,constrained delaunay triangulation,OpenAlex,0.9499788565902406,25,10,9,0.3461538461538461
huntington disease,OpenAIRE,huntington's disease,OpenAlex,0.6550156351848196,10,8,7,0.6363636363636364
structured light,OpenAIRE,structured-light d scanner,OpenAlex,0.6806495694519543,24,14,7,0.2258064516129032
molecular orbital,OpenAIRE,atomic orbital,OpenAlex,0.8792221110505082,6,11,4,0.3076923076923077
modus tollens,OpenAIRE,modus ponens,OpenAlex,0.8455006783755218,6,11,4,0.3076923076923077
building energy simulation,OpenAIRE,daylighting,OpenAlex,0.4428473441475213,7,9,3,0.2307692307692307
reserve design,OpenAIRE,nature reserve,OpenAlex,0.7547031005000245,10,15,6,0.3157894736842105
music and emotion,OpenAIRE,music psychology,OpenAlex,0.8134262506344792,11,18,7,0.3181818181818182
emergent curriculum,OpenAIRE,curriculum development,OpenAlex,0.8861119728946011,6,14,4,0.25
critical point (thermodynamics),OpenAIRE,critical point (mathematics),OpenAlex,0.986922608171751,28,29,17,0.425
second language writing,OpenAIRE,second language,OpenAlex,0.9073762867798382,14,37,10,0.2439024390243902
control chart,OpenAIRE,shewhart individuals control chart,OpenAlex,0.94440573862419,45,13,12,0.2608695652173913
control chart,OpenAIRE,ewma chart,OpenAlex,0.7857011624137811,45,23,13,0.2363636363636363
lymphatic metastasis,OpenAIRE,lymph node,OpenAlex,0.8040555530878825,13,7,5,0.3333333333333333
lymph nodes,OpenAIRE,lymph node,OpenAlex,0.9583957029327436,9,7,6,0.6
contingent valuation,OpenAIRE,willingness to pay,OpenAlex,0.4597649477468389,10,22,7,0.28
conductive atomic force microscopy,OpenAIRE,atomic force acoustic microscopy,OpenAlex,0.9562487320820924,27,14,9,0.28125
fluorescence resonance energy transfer,OpenAIRE,forster resonance energy transfer,OpenAlex,0.971635249603603,7,10,5,0.4166666666666667
codon,OpenAIRE,codon usage bias,OpenAlex,0.7853175450770788,58,56,36,0.4615384615384615
facial symmetry,OpenAIRE,facial attractiveness,OpenAlex,0.808158132620285,8,11,4,0.2666666666666666
liver neoplasms,OpenAIRE,hepatocellular carcinoma,OpenAlex,0.8530212396831096,38,10,9,0.2307692307692307
carcinoma hepatocellular,OpenAIRE,hepatocellular carcinoma,OpenAlex,0.8394893401479919,14,10,6,0.3333333333333333
logic optimization,OpenAIRE,logic synthesis,OpenAlex,0.8778193637660368,10,10,4,0.25
action semantics,OpenAIRE,denotational semantics,OpenAlex,0.8002485409431218,9,27,7,0.2413793103448276
operational semantics,OpenAIRE,denotational semantics,OpenAlex,0.8550035204881303,31,27,12,0.2608695652173913
structural complexity theory,OpenAIRE,quantum complexity theory,OpenAlex,0.9166696939837828,7,7,3,0.2727272727272727
music and emotion,OpenAIRE,music education,OpenAlex,0.829822660514281,11,16,5,0.2272727272727272
top-down parsing,OpenAIRE,bottom-up parsing,OpenAlex,0.7454927282883312,26,21,13,0.3823529411764705
biocatalysis,OpenAIRE,reaction mechanism,OpenAlex,0.6869484061374859,15,12,6,0.2857142857142857
intron,OpenAIRE,alternative splicing,OpenAlex,0.8865134772623715,12,10,5,0.2941176470588235
exons,OpenAIRE,exon,OpenAlex,0.5682613600137746,29,17,11,0.3142857142857143
rna splicing,OpenAIRE,exon,OpenAlex,0.9610763109343812,19,17,7,0.2413793103448276
copula (probability theory),OpenAIRE,copula (linguistics),OpenAlex,0.9600930100109244,10,30,8,0.25
cognitive models of information retrieval,OpenAIRE,human-computer information retrieval,OpenAlex,0.6934241883653849,29,27,12,0.2727272727272727
ribosomes,OpenAIRE,ribosome,OpenAlex,0.6507772445410771,22,12,6,0.2142857142857142
double inverted pendulum,OpenAIRE,double pendulum,OpenAlex,0.9009067992310524,6,14,4,0.25
pendulum,OpenAIRE,double pendulum,OpenAlex,0.8004444986197157,27,14,9,0.28125
dirichlet process,OpenAIRE,hierarchical dirichlet process,OpenAlex,0.9130796350641158,39,31,14,0.25
information ethics,OpenAIRE,normative ethics,OpenAlex,0.8427380649487234,13,9,4,0.2222222222222222
polytomous rasch model,OpenAIRE,rasch model,OpenAlex,1.0000000187965368,14,32,10,0.2777777777777778
rasch model,OpenAIRE,polytomous rasch model,OpenAlex,1.0000000187965368,29,17,11,0.3142857142857143
units of measurement,OpenAIRE,phasor measurement unit,OpenAlex,0.6598767322791976,37,32,15,0.2777777777777778
phasor,OpenAIRE,phasor measurement unit,OpenAlex,0.797021544891218,62,32,24,0.3428571428571428
deflection (engineering),OpenAIRE,deflection (physics),OpenAlex,0.986317664179221,31,40,21,0.42
moral reasoning,OpenAIRE,moral psychology,OpenAlex,0.8934705463943582,16,13,6,0.2608695652173913
moral disengagement,OpenAIRE,moral psychology,OpenAlex,0.8675534006951243,29,13,11,0.3548387096774194
transposable element,OpenAIRE,transposase,OpenAlex,0.5849787178108409,30,9,8,0.2580645161290322
cochlear implants,OpenAIRE,cochlear implant,OpenAlex,0.9775932954938572,29,34,24,0.6153846153846154
cochlear implantation,OpenAIRE,cochlear implant,OpenAlex,0.8624291995025046,13,34,13,0.3823529411764705
tournament selection,OpenAIRE,fitness proportionate selection,OpenAlex,0.7579356972959672,11,10,4,0.2352941176470588
enterprise architecture framework,OpenAIRE,software architecture,OpenAlex,0.8690187401480608,7,24,6,0.24
database-centric architecture,OpenAIRE,reference architecture,OpenAlex,0.6853724415007624,6,11,4,0.3076923076923077
magnesium,OpenAIRE,magnesium alloy,OpenAlex,0.8251468038819362,23,18,10,0.3225806451612903
multilinear algebra,OpenAIRE,division algebra,OpenAlex,0.7015550726795989,9,13,5,0.2941176470588235
division algebra,OpenAIRE,algebra representation,OpenAlex,0.8305415157727151,6,16,4,0.2222222222222222
photoactivated localization microscopy,OpenAIRE,super-resolution microscopy,OpenAlex,0.7410111937302432,20,31,15,0.4166666666666667
factorial experiment,OpenAIRE,fractional factorial design,OpenAlex,0.8772337241596231,9,6,3,0.25
proton,OpenAIRE,proton therapy,OpenAlex,0.787389955374077,25,9,6,0.2142857142857142
vehicular ad hoc network,OpenAIRE,wireless ad hoc network,OpenAlex,0.9832857760101444,39,72,28,0.3373493975903614
wireless ad hoc network,OpenAIRE,vehicular ad hoc network,OpenAlex,0.9832857760101444,58,43,21,0.2625
s ribosomal rna,OpenAIRE,s ribosomal rna,OpenAlex,0.9281319478743932,14,25,11,0.3928571428571428
rna ribosomal s,OpenAIRE,s ribosomal rna,OpenAlex,0.9999999761466488,47,25,15,0.2631578947368421
rna ribosomal s,OpenAIRE,s ribosomal rna,OpenAlex,0.8124642573984874,47,25,15,0.2631578947368421
solar irradiance,OpenAIRE,irradiance,OpenAlex,0.7602182991825143,21,33,14,0.35
design science research,OpenAIRE,design science,OpenAlex,0.9611900280701536,13,8,6,0.4
reactivity (chemistry),OpenAIRE,reactivity (psychology),OpenAlex,0.9897698443600504,11,26,9,0.3214285714285714
psychoanalytic theory,OpenAIRE,object relations theory,OpenAlex,0.810644434496943,26,14,8,0.25
neutron diffraction,OpenAIRE,rietveld refinement,OpenAlex,0.6892902029242471,22,9,6,0.24
tandem mass spectrum,OpenAIRE,tandem,OpenAlex,0.5075126694153714,7,12,5,0.3571428571428571
nodule (medicine),OpenAIRE,nodule (geology),OpenAlex,0.9759064643792382,15,19,10,0.4166666666666667
magnetic resonance imaging cine,OpenAIRE,cardiac magnetic resonance,OpenAlex,0.793734670862842,29,13,9,0.2727272727272727
game design,OpenAIRE,game developer,OpenAlex,0.9017857727237732,31,19,12,0.3157894736842105
density dependence,OpenAIRE,population density,OpenAlex,0.8549002423024852,10,10,6,0.4285714285714285
business process model and notation,OpenAIRE,artifact-centric business process model,OpenAlex,0.8526173239686058,12,23,7,0.25
business process management,OpenAIRE,artifact-centric business process model,OpenAlex,0.7615995402307237,24,23,8,0.2051282051282051
security management,OpenAIRE,information security management,OpenAlex,0.955726733212314,8,7,3,0.25
security through obscurity,OpenAIRE,security information and event management,OpenAlex,0.8193967829109872,11,17,7,0.3333333333333333
isometric contraction,OpenAIRE,isometric exercise,OpenAlex,0.7805381441048,26,39,16,0.3265306122448979
hearing loss noise-induced,OpenAIRE,noise-induced hearing loss,OpenAlex,0.9557013585601976,29,15,10,0.2941176470588235
stain,OpenAIRE,staining,OpenAlex,0.6840994043393429,9,30,9,0.3
equal-cost multi-path routing,OpenAIRE,geographic routing,OpenAlex,0.6520758709578142,12,10,5,0.2941176470588235
policy-based routing,OpenAIRE,geographic routing,OpenAlex,0.7272293675476191,19,10,5,0.2083333333333333
destination-sequenced distance vector routing,OpenAIRE,geographic routing,OpenAlex,0.8174612905582378,25,10,7,0.25
nearest neighbor graph,OpenAIRE,nearest-neighbor chain algorithm,OpenAlex,0.6361332941688242,22,17,9,0.3
fixed-radius near neighbors,OpenAIRE,nearest-neighbor chain algorithm,OpenAlex,0.8021201208073785,17,17,6,0.2142857142857142
large margin nearest neighbor,OpenAIRE,nearest neighbor graph,OpenAlex,0.6908020943096481,19,13,6,0.2307692307692307
computational electromagnetics,OpenAIRE,electromagnetics,OpenAlex,0.8753113248220781,10,9,4,0.2666666666666666
iris (anatomy),OpenAIRE,iris (biosensor),OpenAlex,0.965243162866008,20,50,18,0.3461538461538461
biological specimen banks,OpenAIRE,biobank,OpenAlex,0.586709850929475,9,14,6,0.3529411764705882
modulus,OpenAIRE,elastic modulus,OpenAlex,0.8615146394608278,22,24,8,0.2105263157894736
amylose,OpenAIRE,starch,OpenAlex,0.6280916622109876,6,18,5,0.2631578947368421
iron oxide,OpenAIRE,iron oxide nanoparticles,OpenAlex,0.945821854449469,9,12,4,0.2352941176470588
digital topology,OpenAIRE,extension topology,OpenAlex,0.735959956067511,11,9,5,0.3333333333333333
entorhinal cortex,OpenAIRE,grid cell,OpenAlex,0.5401870246713044,42,15,10,0.2127659574468085
electrophoresis polyacrylamide gel,OpenAIRE,polyacrylamide,OpenAlex,0.8112486775722862,21,12,6,0.2222222222222222
polyacrylamide gel electrophoresis,OpenAIRE,polyacrylamide,OpenAlex,0.8592212716385306,13,12,8,0.4705882352941176
individual capital,OpenAIRE,economic capital,OpenAlex,0.8378055501742169,38,10,10,0.2631578947368421
venture capital,OpenAIRE,social venture capital,OpenAlex,0.8658975889719688,27,15,9,0.2727272727272727
fitness trackers,OpenAIRE,activity tracker,OpenAlex,0.7787396815945083,4,9,3,0.3
multilinear subspace learning,OpenAIRE,multilinear algebra,OpenAlex,0.694995393442808,11,10,4,0.2352941176470588
adverse drug reaction reporting systems,OpenAIRE,pharmacovigilance,OpenAlex,0.740084383512832,13,15,6,0.2727272727272727
theories of cloaking,OpenAIRE,transformation optics,OpenAlex,0.6033229561211432,6,9,3,0.25
traceability,OpenAIRE,requirements traceability,OpenAlex,0.9144505075382082,19,7,5,0.238095238095238
requirements traceability,OpenAIRE,requirement,OpenAlex,0.90812414144901,6,8,4,0.4
enterprise information system,OpenAIRE,enterprise software,OpenAlex,0.8140482516569402,6,8,4,0.4
renyi entropy,OpenAIRE,joint entropy,OpenAlex,0.6732086994285839,27,16,9,0.2647058823529412
wireless ad hoc network,OpenAIRE,mobile ad hoc network,OpenAlex,0.9893043793278662,58,21,14,0.2153846153846154
informal learning,OpenAIRE,formal learning,OpenAlex,0.911947774478399,16,17,6,0.2222222222222222
erotica,OpenAIRE,pornography,OpenAlex,0.4923578598266153,7,8,4,0.3636363636363636
fundamental matrix (computer vision),OpenAIRE,fundamental matrix (linear differential equation),OpenAlex,0.9393738272174804,13,19,10,0.4545454545454545
cuk converter,OpenAIRE,boost converter,OpenAlex,0.7371988226762309,23,28,11,0.275
high-pass filter,OpenAIRE,voltage-controlled filter,OpenAlex,0.8234585254904342,26,8,7,0.2592592592592592
electronic filter topology,OpenAIRE,voltage-controlled filter,OpenAlex,0.7262633347322458,11,8,6,0.4615384615384615
inventory theory,OpenAIRE,inventory management,OpenAlex,0.6747719602968328,22,22,8,0.2222222222222222
low-density parity-check code,OpenAIRE,serial concatenated convolutional codes,OpenAlex,0.6060217329574537,10,7,4,0.3076923076923077
fertilization,OpenAIRE,human fertilization,OpenAlex,0.809465131335693,6,11,3,0.2142857142857142
mhc class i,OpenAIRE,mhc class ii,OpenAlex,0.4505990670386471,25,10,7,0.25
histocompatibility antigens class i,OpenAIRE,mhc class ii,OpenAlex,0.5042450567069038,25,10,6,0.2068965517241379
vision disparity,OpenAIRE,binocular disparity,OpenAlex,0.8031819575296042,35,65,17,0.2048192771084337
binocular vision,OpenAIRE,binocular disparity,OpenAlex,0.8568456162452311,83,65,29,0.2436974789915966
stereopsis,OpenAIRE,binocular disparity,OpenAlex,0.42306368030073,138,65,38,0.2303030303030303
list decoding,OpenAIRE,sequential decoding,OpenAlex,0.6486030468754749,10,12,6,0.375
leakage (electronics),OpenAIRE,leakage (economics),OpenAlex,0.9809847114979384,18,22,11,0.3793103448275862
electrophoresis capillary,OpenAIRE,capillary electrophoresis,OpenAlex,0.8511374726130513,13,35,9,0.2307692307692307
electrophoresis,OpenAIRE,capillary electrophoresis,OpenAlex,0.8676384953504555,47,35,17,0.2615384615384615
cyclodextrins,OpenAIRE,cyclodextrin,OpenAlex,1.0000000459383362,7,9,5,0.4545454545454545
swap (computer programming),OpenAIRE,swap (finance),OpenAlex,0.9557419532353982,6,8,3,0.2727272727272727
tibia,OpenAIRE,femur,OpenAlex,0.9999999836866394,15,10,5,0.25
trailing edge,OpenAIRE,leading edge,OpenAlex,0.8917972205299494,10,13,5,0.2777777777777778
tendons,OpenAIRE,tendon,OpenAlex,1.000000039180499,21,11,8,0.3333333333333333
autonomous system (internet),OpenAIRE,autonomous system (mathematics),OpenAlex,0.9807856228701166,13,23,8,0.2857142857142857
diversity gain,OpenAIRE,diversity combining,OpenAlex,0.6896299634613924,6,9,3,0.25
dental implants,OpenAIRE,implant,OpenAlex,0.8142980329704866,12,27,7,0.21875
united states food and drug administration,OpenAIRE,food and drug administration,OpenAlex,0.9389653247069438,9,13,5,0.2941176470588235
canopy,OpenAIRE,tree canopy,OpenAlex,0.8371323443920202,25,12,9,0.3214285714285714
deterministic automaton,OpenAIRE,nondeterministic finite automaton,OpenAlex,0.9125204213300812,11,7,4,0.2857142857142857
abandonment (emotional),OpenAIRE,abandonment (legal),OpenAlex,0.9638090090034888,7,12,6,0.4615384615384615
place identity,OpenAIRE,place attachment,OpenAlex,0.8741022531096722,11,16,6,0.2857142857142857
sense of place,OpenAIRE,place attachment,OpenAlex,0.6457038615586725,10,16,5,0.238095238095238
pencil (mathematics),OpenAIRE,pencil (optics),OpenAlex,0.9770499445011191,11,12,5,0.2777777777777778
web design,OpenAIRE,web modeling,OpenAlex,0.9241236890564442,19,25,8,0.2222222222222222
web development,OpenAIRE,web modeling,OpenAlex,0.9299120699623736,19,25,9,0.2571428571428571
web standards,OpenAIRE,web modeling,OpenAlex,0.9085070267451704,21,25,10,0.2777777777777778
strategic control,OpenAIRE,strategic thinking,OpenAlex,0.775802771044698,27,21,10,0.2631578947368421
nonlinear conjugate gradient method,OpenAIRE,conjugate,OpenAlex,0.8499580818342866,23,15,7,0.2258064516129032
ontology language,OpenAIRE,web ontology language,OpenAlex,0.7503046702201573,27,27,10,0.2272727272727272
stochastic differential equation,OpenAIRE,stochastic partial differential equation,OpenAlex,0.9840519045346394,46,17,12,0.2352941176470588
microarray analysis techniques,OpenAIRE,microarray databases,OpenAlex,0.8356205965764969,61,23,15,0.217391304347826
sequencing techniques,OpenAIRE,nanopore sequencing,OpenAlex,0.7869957285429633,7,9,4,0.3333333333333333
nanopores,OpenAIRE,nanopore sequencing,OpenAlex,0.7171922863566862,7,9,5,0.4545454545454545
nanopore,OpenAIRE,nanopore sequencing,OpenAlex,0.8781705008476314,6,9,4,0.3636363636363636
inverse probability weighting,OpenAIRE,marginal structural model,OpenAlex,0.7557021267103662,10,12,5,0.2941176470588235
inverse probability weighting,OpenAIRE,inverse probability,OpenAlex,0.9368167560061826,10,9,5,0.3571428571428571
switched reluctance motor,OpenAIRE,reluctance motor,OpenAlex,0.9230814557087428,39,22,20,0.4878048780487805
accounting information system,OpenAIRE,management accounting,OpenAlex,0.8609786712321095,31,42,13,0.2166666666666666
significant wave height,OpenAIRE,wind wave,OpenAlex,0.7667012703489364,6,13,4,0.2666666666666666
indoor positioning system,OpenAIRE,hybrid positioning system,OpenAlex,0.8927579416933383,7,12,6,0.4615384615384615
hybrid positioning system,OpenAIRE,indoor positioning system,OpenAlex,0.8927579416933383,6,16,5,0.2941176470588235
hybrid positioning system,OpenAIRE,positioning system,OpenAlex,0.948295143222598,6,16,5,0.2941176470588235
indoor positioning system,OpenAIRE,positioning system,OpenAlex,0.9138597668746395,7,16,6,0.3529411764705882
smart meter,OpenAIRE,electricity meter,OpenAlex,0.7751501263658727,18,6,5,0.2631578947368421
missile guidance,OpenAIRE,missile,OpenAlex,0.825084970534391,13,28,10,0.3225806451612903
delay calculation,OpenAIRE,propagation delay,OpenAlex,0.9426218932130804,10,10,4,0.25
elmore delay,OpenAIRE,delay calculation,OpenAlex,0.8304802330354372,9,10,5,0.3571428571428571
delay calculation,OpenAIRE,elmore delay,OpenAlex,0.8304802330354372,10,9,5,0.3571428571428571
stall torque,OpenAIRE,torque ripple,OpenAlex,0.7739750729741665,22,50,16,0.2857142857142857
direct torque control,OpenAIRE,torque ripple,OpenAlex,0.5850566129087691,97,50,38,0.3486238532110092
torque motor,OpenAIRE,stall torque,OpenAlex,0.7881807142499491,24,30,13,0.3170731707317073
torque ripple,OpenAIRE,stall torque,OpenAlex,0.7739750729741665,38,30,19,0.3877551020408163
language disorders,OpenAIRE,specific language impairment,OpenAlex,0.8498652634844392,32,14,8,0.2105263157894736
synchrotron radiation,OpenAIRE,synchrotron,OpenAlex,0.9035616187311756,21,22,13,0.4333333333333333
noise generator,OpenAIRE,noise temperature,OpenAlex,0.8591643168830508,46,22,12,0.2142857142857142
sex offenses,OpenAIRE,sex offense,OpenAlex,0.9766872048258676,12,6,4,0.2857142857142857
pedophilia,OpenAIRE,sex offense,OpenAlex,0.6645292435830966,7,6,3,0.3
ligand,OpenAIRE,ligand (biochemistry),OpenAlex,0.3034908360066571,27,41,15,0.2830188679245283
parallel tempering,OpenAIRE,tempering,OpenAlex,0.875084865944331,18,6,6,0.3333333333333333
direct torque control,OpenAIRE,vector control,OpenAlex,0.809043244737037,97,89,33,0.2156862745098039
cutting tool,OpenAIRE,tool wear,OpenAlex,0.6981183020657126,21,27,10,0.2631578947368421
dna methylation,OpenAIRE,methylation,OpenAlex,0.8016039010441283,22,10,7,0.28
nanocomposites,OpenAIRE,nanocomposite,OpenAlex,0.9999999881386408,6,11,3,0.2142857142857142
air pollution,OpenAIRE,pollution,OpenAlex,0.6706104232608957,52,54,22,0.2619047619047619
consumer ethnocentrism,OpenAIRE,ethnocentrism,OpenAlex,0.7758757199380214,5,14,5,0.3571428571428571
ethnocentrism,OpenAIRE,consumer ethnocentrism,OpenAlex,0.7758757199380214,10,7,3,0.2142857142857142
android malware,OpenAIRE,mobile malware,OpenAlex,0.881530014218722,20,13,7,0.2692307692307692
standard boolean model,OpenAIRE,and-inverter graph,OpenAlex,0.6453626491676997,10,10,4,0.25
water content,OpenAIRE,moisture,OpenAlex,0.719999956099626,42,25,14,0.2641509433962264
hilbert spectrum,OpenAIRE,hilbert spectral analysis,OpenAlex,0.7048524605197094,7,7,3,0.2727272727272727
hospitality,OpenAIRE,hospitality industry,OpenAlex,0.8431778956466416,30,41,22,0.4489795918367347
rdf schema,OpenAIRE,rdf,OpenAlex,0.8155604080643881,9,29,8,0.2666666666666666
fracture toughness,OpenAIRE,toughness,OpenAlex,0.876750408452971,6,16,4,0.2222222222222222
business process discovery,OpenAIRE,business process management,OpenAlex,0.9292659462014642,29,26,12,0.2790697674418604
business process modeling,OpenAIRE,business process management,OpenAlex,0.9489926313565628,35,26,12,0.2448979591836734
spoofing attack,OpenAIRE,replay attack,OpenAlex,0.7141427830938671,30,11,7,0.2058823529411764
dimensional regularization,OpenAIRE,feynman diagram,OpenAlex,0.4837285187430993,22,11,6,0.2222222222222222
exoskeleton,OpenAIRE,powered exoskeleton,OpenAlex,0.6000857714605478,55,17,15,0.2631578947368421
weapon target assignment problem,OpenAIRE,assignment problem,OpenAlex,0.8382658800299699,13,17,8,0.3636363636363636
plaintext-aware encryption,OpenAIRE,deterministic encryption,OpenAlex,0.7487548316247705,16,17,7,0.2692307692307692
elementary abelian group,OpenAIRE,abelian group,OpenAlex,0.9575202097158952,6,21,6,0.2857142857142857
neuroradiology,OpenAIRE,interventional radiology,OpenAlex,0.8802356879157958,27,18,13,0.40625
olfactory bulb,OpenAIRE,olfactory system,OpenAlex,0.6551232894828309,17,19,9,0.3333333333333333
